Longitud;Latitud;Name;Nombre_PAF;Departamento;Ciudad
-63.14755828;-17.76465893;BGA;Atm Makro El Parque;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16337222;-17.762925;BGA;Atm Agencia Mutualista;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17095556;-17.76905;BGA;Atm Surtidor Biopetrol Alemana;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19794167;-17.78198056;BGA;Atm Club de Tenis Santa Cruz;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.1777086;-17.75569891;BGA;Atm Depositario  II Ag. Norte- Sala de Autoservicios;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19608056;-17.80147222;BGA;Atm Plaza Hipermercados de la Grigota;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20676389;-17.80315278;BGA;Atm Country Club Las Palmas;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20858056;-17.81065;BGA;Atm Hipermaxi Las Palmas;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19508889;-17.76609444;BGA;Atm Errol de Equipetrol;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17769342;-17.75575294;BGA;Atm Agencia Norte I;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.1783;-17.75996389;BGA;Atm Hipermaxi Norte;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19372206;-17.76823823;BGA;Atm Ag. Ambassador I - Depositario ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.14013889;-17.64748333;BGA;Atm Aeropuerto Viru Viru;SANTA CRUZ;WARNES
-63.25643333;-17.34213889;BGA;Atm Agencia Montero;SANTA CRUZ;MONTERO
-64.90474722;-14.83509722;BGA;Atm Sucursal Trinidad I;BENI;TRINIDAD
-64.90474722;-14.8351;BGA;Atm Sucursal Trinidad II;BENI;TRINIDAD
-64.90278611;-14.82766111;BGA;Atm Supermercado Jessy;BENI;TRINIDAD
-66.07442222;-10.99828611;BGA;Atm Agencia Riberalta;BENI;RIBERALTA
-68.13285833;-16.49939444;BGA;Atm Sucursal La Paz;LA PAZ;LA PAZ
-68.17688056;-16.50918611;BGA;Atm Aeropuerto El Alto;LA PAZ;EL ALTO
-68.16428889;-16.509225;BGA;Atm Agencia El Alto;LA PAZ;EL ALTO
-68.12440278;-16.50889444;BGA;Atm Isabel La Católica;LA PAZ;LA PAZ
-68.13111389;-16.503475;BGA;Atm El Prado;LA PAZ;LA PAZ
-68.12405278;-16.49998333;BGA;Atm Stadium;LA PAZ;LA PAZ
-68.08054306;-16.54086031;BGA;Atm Depositario Ag. San Miguel;LA PAZ;LA PAZ
-68.08707778;-16.53210556;BGA;Atm Megacenter;LA PAZ;LA PAZ
-66.15886111;-17.3935;BGA;Atm Suc. Cochabamba;COCHABAMBA;COCHABAMBA
-66.16239722;-17.37228611;BGA;Atm Agencia America;COCHABAMBA;COCHABAMBA
-63.20696681;-17.80653787;BGA;ATM Macarena;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.15114722;-17.37263611;BGA;Atm Supermercado IC Norte;COCHABAMBA;COCHABAMBA
-66.14246944;-17.37345833;BGA;Atm Normal Católica;COCHABAMBA;COCHABAMBA
-66.2805294;-17.39514916;BGA;Atm Agencia Quillacollo;COCHABAMBA;QUILLACOLLO
-65.25936638;-19.04723708;BGA;Atm Agencia Sucre;CHUQUISACA;SUCRE
-67.11353684;-17.97047669;BGA;Atm Agencia Oruro;ORURO;ORURO
-63.19924204;-17.79245102;BGA;Auto Atm Av. Pirai;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-64.72430833;-21.53923056;BGA;Atm Agencia Fátima;TARIJA;TARIJA
-64.72436667;-21.541;BGA;Atm FARMACORP Tarija;TARIJA;TARIJA
-63.25643056;-17.34213611;BGA;Atm Agencia Montero;SANTA CRUZ;MONTERO
-63.18868333;-17.77862778;BGA;Atm EUROENVIOS;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18101389;-17.78176111;BGA;Atm Agencia Arenales;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17918486;-17.76047111;BGA;Atm Comercial ROHO;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16608611;-17.72857222;BGA;Atm Hipermaxi Supercenter Norte;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20330556;-17.77303889;BGA;Atm Supermercado IC Norte SCZ;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-62.89450556;-17.21971389;BGA;Atm Agencia Okinawa;SANTA CRUZ;OKINAWA 1
-63.25325637;-17.34536198;BGA;Atm Mall Montero;SANTA CRUZ;MONTERO
-63.19922056;-17.79231591;BGA;Atm Av. Pirai;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17196389;-17.75540556;BGA;Atm Depositario Hamacas;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18448611;-17.78622778;BGA;Atm 7 Calles;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.28060574;-17.39387419;BIE;ATM QUILLACOLLO 2;COCHABAMBA;QUILLACOLLO
-66.12782847;-17.43098988;BIE;ATM Ag. Alalay;COCHABAMBA;COCHABAMBA
-66.24099245;-17.39099207;BIE;ATM Ag. Colcapirhua;COCHABAMBA;COLCAPIRHUA
-66.169682;-17.39372392;BIE;ATM Ag. Heroinas;COCHABAMBA;COCHABAMBA
-67.24653975;-15.5844204;BIE;ATM Ag. Palos Blancos;LA PAZ;PALOS BLANCOS
-60.9602486;-16.37575288;BIE;ATM San Ignacio;SANTA CRUZ;SAN IGNACIO DE VELASCO
-68.13671667;-16.50158333;BIE;ATM San Pedro (LPZ231);LA PAZ;LA PAZ
-68.133725;-16.49901111;BIE;ATM Camacho (LPZ232);LA PAZ;LA PAZ
-68.07933716;-16.54076295;BIE;ATM San Miguel (LPZ233);LA PAZ;LA PAZ
-68.15555556;-16.52222222;BIE;ATM Satélite (LPZ236);LA PAZ;EL ALTO
-68.19013247;-16.53473716;BIE;ATM Pacajes (LPZ235);LA PAZ;EL ALTO
-68.17464722;-16.49840556;BIE;RC_16 de Julio;LA PAZ;EL ALTO
-63.18161944;-17.78117222;BIE;ATM Casco Viejo (SCZ331);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.15721904;-17.78450463;BIE;ATM Mercado Ferretero (SCZ332);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16112869;-17.7623073;BIE;RC_Mutualista;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.76626765;-19.57735861;BIE;ATM Cerro de Plata;POTOSI;POTOSI
-65.25873611;-19.04769722;BIE;ATM 25 de mayo (SCR129);CHUQUISACA;SUCRE
-68.16316389;-16.50771667;BIE;ATM La Jungla (LPZ237);LA PAZ;EL ALTO
-64.72425567;-21.53839146;BIE;ATM Luis de Fuentes (TRJ133);TARIJA;TARIJA
-63.13496667;-17.7995;BIE;ATM Villa 1ro. de Mayo;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.14400278;-16.49388056;BIE;ATM Buenos Aires (LPZ402);LA PAZ;LA PAZ
-63.19000833;-17.8105;BIE;ATM Alto San Pedro (SCZ502);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18489444;-17.83315278;BIE;ATM Santos Dumont (SCZ503);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.12083056;-16.47975556;BIE;RC_Villa Fatima;LA PAZ;LA PAZ
-68.13724515;-16.49347318;BIE;ATM Pérez Velasco;LA PAZ;LA PAZ
-68.21065245;-16.52209624;BIE;ATM Villa Adela (LPZ606);LA PAZ;EL ALTO
-68.20728889;-16.49034167;BIE;ATM Río Seco (LPZ603);LA PAZ;EL ALTO
-68.19433333;-16.49446111;BIE;ATM Villa Esperanza (LPZ602);LA PAZ;EL ALTO
-67.11051944;-17.952175;BIE;ATM Pagador (ORU126);ORURO;ORURO
-67.52900833;-14.43976389;BIE;ATM Rurrenabaque (TRN120);BENI;RURRENABAQUE
-66.04046944;-17.40337222;BIE;ATM Sacaba (CBB213);COCHABAMBA;SACABA
-66.15918529;-17.39250973;BIE;ATM Heroínas (CBB248);COCHABAMBA;COCHABAMBA
-69.08641111;-16.16566944;BIE;ATM Copacabana (LPZ518);LA PAZ;COPACABANA
-66.8245636;-20.46317786;BIE;ATM Uyuni (PTS108);POTOSI;UYUNI
-65.72029875;-21.44403618;BIE;ATM Tupiza (PTS104);POTOSI;TUPIZA
-68.10057968;-16.5297672;BIE;ATM Obrajes (LPZ168);LA PAZ;LA PAZ
-68.12472222;-16.49972222;BIE;RC_Miraflores;LA PAZ;LA PAZ
-63.24754581;-17.34404368;BIE;ATM Montero (SCZ336);SANTA CRUZ;MONTERO
-63.11856886;-17.76901458;BIE;ATM Pampa de la Isla (SCZ338);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.27297222;-17.39306111;BIE;ATM Quillacollo (CBB249);COCHABAMBA;QUILLACOLLO
-66.14896111;-17.39184444;BIE;ATM Plazuela Sucre (CBB250);COCHABAMBA;COCHABAMBA
-68.75872222;-11.02548889;BIE;ATM Cobija (PND103);PANDO;COBIJA
-66.17986389;-17.3887;BIE;ATM IC Norte (CBB251);COCHABAMBA;COCHABAMBA
-64.90582222;-14.83668333;BIE;ATM Trinidad (TRN118);BENI;TRINIDAD
-68.1656;-16.50871667;BIE;ATM Terminal (LPZ239);LA PAZ;EL ALTO
-65.25510917;-19.03423836;BIE;RC_Sucre;CHUQUISACA;SUCRE
-65.24738889;-19.03908056;BIE;ATM Mesa Verde (SCR130);CHUQUISACA;SUCRE
-64.74176389;-21.52092778;BIE;RC_Guadalquivir;TARIJA;TARIJA
-67.56545;-15.83249722;BIE;ATM Caranavi (LPZ240);LA PAZ;CARANAVI
-67.10994444;-17.96145556;BIE;RC_Parque Union;ORURO;ORURO
-67.10647222;-17.972475;BIE;ATM Bolívar;ORURO;ORURO
-68.13969225;-16.49354034;BIE;ATM Eguino;LA PAZ;LA PAZ
-68.14845833;-16.52732222;BIE;ATM Hipermaxi El Alto (LPZ242);LA PAZ;EL ALTO
-63.67914261;-22.01679691;BIE;ATM Yacuiba;TARIJA;YACUIBA
-63.46993333;-21.26591667;BIE;ATM Villa Montes (TRJ139);TARIJA;VILLAMONTES
-68.16039167;-16.50957222;BIE;ATM Villa Dolores (LPZ243);LA PAZ;EL ALTO
-68.30189501;-16.6529467;BIE;ATM Viacha (LPZ244);LA PAZ;VIACHA
-65.24586111;-19.04706944;BIE;ATM América (SCR132);CHUQUISACA;SUCRE
-65.75981389;-19.58320278;BIE;ATM Antofagasta (PTS109);POTOSI;POTOSI
-64.732375;-21.53581111;BIE;ATM Colón (TRJ140);TARIJA;TARIJA
-68.12075882;-16.50380989;BIE;ATM Plaza Triangular (LPZ245);LA PAZ;LA PAZ
-67.72754167;-16.188875;BIE;ATM Coroico (LPZ246);LA PAZ;COROICO
-68.14459722;-16.49134722;BIE;ATM Mi Teleférico Estación Central (LPZ247);LA PAZ;LA PAZ
-68.17295833;-16.49448056;BIE;ATM Libertad (LPZ249);LA PAZ;EL ALTO
-63.18911667;-17.78108333;BIE;ATM Cañoto (SCZ334);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.22539366;-17.82669712;BIE;ATM KM 6 (SCZ504);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16295;-17.76318333;BIE;ATM Tusequis (SCZ339);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.59664207;-22.09101378;BIE;ATM Villazón (PTS111);POTOSI;VILLAZON
-66.15714722;-17.39528889;BIE;RC_Jordán;COCHABAMBA;COCHABAMBA
-65.15092747;-16.99599832;BIE;ATM Chimoré (CBB253);COCHABAMBA;CHIMORE
-63.52032222;-20.03808611;BIE;ATM Camiri (SCZ330);SANTA CRUZ;CAMIRI
-68.07266389;-16.531225;BIE;ATM Achumani (LPZ251);LA PAZ;LA PAZ
-68.07394444;-16.54505;BIE;ATM Los Pinos (LPZ250);LA PAZ;LA PAZ
-68.12887078;-16.51459409;BIE;ATM Plaza España (LPZ252);LA PAZ;LA PAZ
-65.75331919;-19.57883916;BIE;ATM San Roque (PTS103);POTOSI;POTOSI
-65.25172831;-19.04287394;BIE;ATM Mendoza (SCR133);CHUQUISACA;SUCRE
-65.26704697;-19.04540757;BIE;ATM Facultad de Medicina (SCR128);CHUQUISACA;SUCRE
-68.15238938;-16.49498188;BIE; ATM El Tejar (LPZ255);LA PAZ;LA PAZ
-68.14826682;-16.49397372;BIE;ATM Calatayud (LPZ254);LA PAZ;LA PAZ
-68.13481823;-16.49651982;BIE;ATM Shopping Norte (LPZ253);LA PAZ;LA PAZ
-68.1065692;-16.52725555;BIE;ATM Plaza La Loba (LPZ256);LA PAZ;LA PAZ
-64.75003031;-21.53768527;BIE;ATM La Tablada (TRJ131);TARIJA;TARIJA
-64.72233851;-21.54208127;BIE;ATM Universidad Saracho (TRJ130);TARIJA;TARIJA
-63.16066115;-17.79507132;BIE;ATM Hipermaxi 3 Pasos al Frente (SCZ341);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.1782618;-17.7598907;BIE;ATM Hipermaxi Norte (SCZ342);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.13224046;-17.83554573;BIE;ATM Hipermaxi Plan 3000 (SCZ343);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.18542867;-17.74984148;BIE;ATM Hipermaxi Radial 26 (SCZ340);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-65.7667812;-19.57185719;BIE;ATM Murillo (PTS119);POTOSI;POTOSI
-68.17685046;-16.50871907;BIE;ATM Aeropuerto La Paz (LPZ257);LA PAZ;EL ALTO
-68.15040924;-16.51792017;BIE;ATM Panamericana (LPZ259);LA PAZ;EL ALTO
-68.18507948;-16.58509192;BIE;ATM Senkata (LPZ258);LA PAZ;EL ALTO
-66.16295133;-17.37225564;BIE;ATM Cala Cala II (CBB123);COCHABAMBA;COCHABAMBA
-66.15885291;-17.38424563;BIE;ATM Hipermaxi Cochabamba (CBB125);COCHABAMBA;COCHABAMBA
-66.17878374;-17.41424852;BIE;ATM Aeropuerto CBB (CBB124);COCHABAMBA;COCHABAMBA
-64.86101563;-17.03430484;BIE;ATM Ivirgarzama;COCHABAMBA;IVIRGARZAMA
-63.19944053;-17.75415347;BIE;ATM Ventura Mall (SCZ344);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20870488;-17.81065953;BIE;ATM Hipermaxi Las Palmas (SCZ345);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16131427;-17.78928158;BIE;ATM Bimodal (SCZ346);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.08727875;-16.53213085;BIE;ATM Mega Center (LPZ261);LA PAZ;LA PAZ
-68.06306042;-16.54076067;BIE;ATM Cota Cota (LPZ260);LA PAZ;LA PAZ
-68.1308271;-16.50400876;BIE;ATM Radio Ciudad (LPZ263);LA PAZ;LA PAZ
-64.72558465;-21.53350621;BIE;ATM O'Connor (TRJ134);TARIJA;TARIJA
-64.69437313;-21.55003588;BIE;ATM Aranjuez;TARIJA;TARIJA
-67.90888836;-17.24028778;BIE;ATM Patacamaya (LPZ262);LA PAZ;PATACAMAYA
-68.08387771;-16.53899103;BIE;ATM Casa Nostra (LPZ 264);LA PAZ;LA PAZ
-66.15774784;-17.40267449;BIE;ATM Terminal de Buses CBB (CBB 127);COCHABAMBA;COCHABAMBA
-64.34185091;-22.73222003;BIE;ATM Bermejo (TRJ 136);TARIJA;BERMEJO
-65.26178716;-19.05116026;BIE;ATM Supermercado SAS (SCR134);CHUQUISACA;SUCRE
-68.1287913;-16.49740967;BIE;ATM Yungas (LPZ 265);LA PAZ;LA PAZ
-64.73672387;-21.52601104;BIE;ATM La Loma (TRJ 138);TARIJA;TARIJA
-68.11720148;-16.49560683;BIE;ATM Villa Copacabana (LPZ267);LA PAZ;LA PAZ
-68.1223084;-16.51085966;BIE;ATM Multicine (LPZ266);LA PAZ;LA PAZ
-67.13222439;-17.97889327;BIE;ATM Espana (ORU 128);ORURO;ORURO
-63.19529651;-17.76505304;BIE;ATM Equipetrol (SCZ347);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.20027201;-17.7568714;BIE;ATM Hipermaxi Equipetrol (SCZ348);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.14007788;-17.64679292;BIE;ATM Viru VIru (SCZ349);SANTA CRUZ;WARNES
-64.7425073;-21.52549719;BIE;ATM Mega Tarija (TRJ144);TARIJA;TARIJA
-63.95570253;-19.80371594;BIE;ATM Monteagudo (SCR135);CHUQUISACA;MONTEAGUDO
-63.14445219;-17.8229803;BIE;ATM El Carmen (SCZ351);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.38211904;-17.99190957;BIE;ATM El Torno (SCZ350);SANTA CRUZ;EL TORNO
-66.17067743;-17.38814922;BIE;ATM D'Orbigni (CBB129);COCHABAMBA;COCHABAMBA
-66.18786401;-17.35455419;BIE;ATM Cruce Taquina (CBB130);COCHABAMBA;COCHABAMBA
-66.12915924;-17.37545968;BIE;ATM Q'Barato (CBB128);COCHABAMBA;COCHABAMBA
-67.10493037;-17.96223235;BIE;ATM Terminal de Buses OR (ORU129);ORURO;ORURO
-68.17192395;-16.48862906;BIE;ATM Ballivian (LPZ269);LA PAZ;EL ALTO
-63.17911405;-17.79843618;BIE;ATM Cine Center (SCZ352);SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.07942525;-16.54078574;BIE;RC_SAN MIGUEL;LA PAZ;LA PAZ
-63.13445597;-17.82675706;BIE;RC_PLAN 3000;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19052486;-17.7964453;BIE;RC_LA RAMADA;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-64.73387536;-21.53355361;BIE;RC_ANDALUCIA;TARIJA;TARIJA
-68.1638587;-16.50660321;BIE;RC_12 DE OCTUBRE;LA PAZ;EL ALTO
-67.11462318;-17.97050914;BIE;RC_SUC ORURO;ORURO;ORURO
-66.15319851;-17.40187444;BIE;RC_SAN MARTIN;COCHABAMBA;COCHABAMBA
-65.75225167;-19.58944706;BIE;RC_LINARES;POTOSI;POTOSI
-66.14713008;-17.41917169;BIE;ATM Suecia;COCHABAMBA;COCHABAMBA
-66.17614907;-17.37142558;BIE;ATM América_CBBA;COCHABAMBA;COCHABAMBA
-68.1654137;-16.51688329;BIE;ATM Cruce Viacha;LA PAZ;EL ALTO
-68.15236226;-16.52322411;BIE;ATM Satélite II;LA PAZ;EL ALTO
-68.13876721;-16.49756881;BIE;ATM Sagarnaga;LA PAZ;LA PAZ
-68.13939366;-16.51536669;BIE;ATM Tembladerani;LA PAZ;LA PAZ
-65.75644115;-19.58804898;BIE;ATM Entel_PTS;POTOSI;POTOSI
-63.18070001;-17.79582614;BIE;ATM Velarde;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17379248;-17.77008501;BIE;ATM Casa del Camba;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.16576718;-17.37877514;BIE;ATM Juan de la Rosa;COCHABAMBA;COCHABAMBA
-68.14004174;-16.49601582;BIE;ATM Illampu;LA PAZ;LA PAZ
-68.12191841;-16.49469489;BIE;ATM Monumento Busch;LA PAZ;LA PAZ
-63.16620875;-17.7286556;BIE;ATM Super Center;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-67.10487437;-17.96889207;BIE;ATM Av. del Ejército;ORURO;ORURO
-66.14359111;-17.37399348;BIE;ATM P_Tarija;COCHABAMBA;COCHABAMBA
-66.31519791;-17.39637427;BIE;ATM Vinto;COCHABAMBA;VINTO
-68.16352353;-16.50819239;BIE;RC_CEJA;LA PAZ;EL ALTO
-68.22055989;-16.56655509;BIE;ATM N_Amanecer;LA PAZ;EL ALTO
-68.14099061;-16.48859671;BIE;ATM Term_LPZ;LA PAZ;LA PAZ
-68.11625795;-16.4688896;BIE;ATM Term_Min;LA PAZ;LA PAZ
-68.1264224;-16.51000238;BIE;ATM P_Avaroa;LA PAZ;LA PAZ
-66.15839906;-17.42337399;BIE;ATM Tamborada;COCHABAMBA;COCHABAMBA
-68.10500366;-16.50182272;BIE;ATM Pampahasi;LA PAZ;LA PAZ
-65.25873839;-19.0476923;BIE;RC_25 de Mayo II;CHUQUISACA;SUCRE
-68.19146777;-16.54856112;BIE;ATM Horizontes;LA PAZ;EL ALTO
-64.74005798;-21.53257773;BIE;ATM Puente San Martin;TARIJA;TARIJA
-63.16685343;-17.51294508;BIE;ATM Warnes;SANTA CRUZ;WARNES
-65.26500228;-19.04016795;BIE;ATM Tenis SCR;CHUQUISACA;SUCRE
-68.04655898;-16.53660343;BIE;ATM Chasquipampa;LA PAZ;LA PAZ
-63.20353663;-17.79422668;BIE;ATM Abasto;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.17087506;-17.86376771;BIE;ATM Los Lotes;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.17386912;-16.53568905;BIE;ATM Santiago II;LA PAZ;EL ALTO
-63.17112042;-17.74021959;BIE;ATM Ag. Norte;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.11208071;-17.84183933;BIE;ATM Ag. Los Pocitos;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.14204764;-16.50011356;BIE;ATM Eloy Salmón;LA PAZ;LA PAZ
-67.09508777;-17.95093578;BIE;ATM Multicine Oruro;ORURO;ORURO
-66.15615428;-17.40901237;BIE;ATM Cancha;COCHABAMBA;COCHABAMBA
-66.12471021;-17.37329192;BIE;ATM Pacata;COCHABAMBA;SACABA
-66.15093101;-17.40724942;BIE;ATM San Carlos;COCHABAMBA;COCHABAMBA
-66.14236671;-17.44154176;BIE;ATM Petrolera;COCHABAMBA;COCHABAMBA
-68.13372609;-16.49901156;BIE;RC_Camacho II;LA PAZ;LA PAZ
-68.22984171;-16.49781054;BIE;ATM Villa Yunguyo;LA PAZ;EL ALTO
-68.22717291;-16.48611886;BIE;ATM Panamericana II;LA PAZ;EL ALTO
-64.53682724;-17.19794381;BIE;ATM Entre Ríos;COCHABAMBA;ENTRE RIOS
-68.18480205;-16.47970819;BIE;ATM Huayna Potosí;LA PAZ;EL ALTO
-68.18215471;-16.61846278;BIE;ATM Ventilla;LA PAZ;EL ALTO
-66.15686528;-17.39783544;BIE;ATM Nataniel Aguirre;COCHABAMBA;COCHABAMBA
-65.83723365;-17.54521401;BIE;ATM Punata;COCHABAMBA;PUNATA
-69.03436091;-16.56513069;BIE;ATM Desaguadero;LA PAZ;DESAGUADERO
-66.58666011;-18.42363953;BIE;ATM Llallagua;POTOSI;LLALLAGUA
-66.15506988;-17.38887212;BIE;ATM Plaza Colón;COCHABAMBA;COCHABAMBA
-67.52585438;-16.40961944;BIE;ATM Chulumani;LA PAZ;CHULUMANI
-68.20042358;-16.48836377;BIE;ATM Interprovincial;LA PAZ;EL ALTO
-66.27949756;-17.39784083;BIE;ATM Urqupiña;COCHABAMBA;QUILLACOLLO
-68.12317294;-16.51239329;BIE;ATM Oficina Nacional I;LA PAZ;LA PAZ
-68.12317428;-16.51236758;BIE;ATM Oficina Nacional II;LA PAZ;LA PAZ
-66.07835468;-11.00028366;BIE;RC_Riberalta;BENI;RIBERALTA
-65.25625226;-19.04111596;BIE;ATM Junín;CHUQUISACA;SUCRE
-65.24805542;-19.02195191;BIE;ATM Ciudad Blanca;CHUQUISACA;SUCRE
-65.21058497;-20.64138175;BIE;ATM Camargo;CHUQUISACA;CAMARGO
-64.67438322;-21.56034882;BIE;ATM Terminal TJA;TARIJA;TARIJA
-63.33050799;-17.89346074;BIE;ATM La Guardia;SANTA CRUZ;LA GUARDIA
-63.88567027;-17.40163781;BIE;ATM Yapacaní;SANTA CRUZ;YAPACANI
-62.61856791;-16.90548819;BIE;ATM San Julián;SANTA CRUZ;SAN JULIAN
-64.71306201;-21.53966389;BIE;ATM Juan XXIII;TARIJA;TARIJA
-68.13539442;-16.50911963;BIE;ATM Plaza El Cóndor;LA PAZ;LA PAZ
-68.14332571;-16.51007499;BIE;ATM Ag. Tembladerani;LA PAZ;LA PAZ
-63.14755453;-17.76474652;BIE;ATM Makro Parque;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.17224797;-16.52352667;BIE;ATM Villa Bolívar D;LA PAZ;EL ALTO
-68.21512979;-16.49694771;BIE;ATM Mercado El Carmen;LA PAZ;EL ALTO
-66.77437451;-18.90122706;BIE;ATM Challapata;ORURO;CHALLAPATA
-66.18157145;-17.36218861;BIE;ATM Ag. Cruce Taquiña;COCHABAMBA;COCHABAMBA
-66.18275296;-17.40162118;BIE;ATM Chimba;COCHABAMBA;COCHABAMBA
-68.14485323;-16.49542905;BIE;ATM Garita;LA PAZ;LA PAZ
-63.13880785;-17.60433159;BIE;ATM Satélite Norte;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.67628362;-22.00282628;BIE;ATM Mdo. Campesino;TARIJA;YACUIBA
-68.07516667;-16.53394444;BFO;ATM Achumani;LA PAZ;LA PAZ
-68.12068889;-16.51311389;BFO;ATM Arce;LA PAZ;LA PAZ
-68.13233333;-16.50225;BFO;ATM Edif. Señor de Mayo;LA PAZ;LA PAZ
-68.13366466;-16.50092362;BFO;ATM El Prado La Paz;LA PAZ;LA PAZ
-68.07741091;-16.5412897;BFO;ATM San Miguel;LA PAZ;LA PAZ
-68.14483056;-16.49553789;BFO;ATM Tumusla La Paz;LA PAZ;LA PAZ
-68.1216636;-16.48168382;BFO;ATM Villa Fátima La Paz;LA PAZ;LA PAZ
-68.08729588;-16.53091881;BFO;ATM MegaCenter, La paz;LA PAZ;LA PAZ
-68.17375612;-16.49618133;BFO;ATM 16 de julio - El Alto;LA PAZ;EL ALTO
-68.17665988;-16.50913579;BFO;ATM Aeropuerto El Alto - La Paz;LA PAZ;EL ALTO
-68.16367966;-16.50913763;BFO;Sucursal El Alto;LA PAZ;EL ALTO
-67.11479278;-17.97105044;BFO;ATM Oruro;ORURO;ORURO
-67.10267153;-17.96940594;BFO;ATM Avenida del Ejercito;ORURO;ORURO
-66.15638889;-17.39419444;BFO;ATM Cochabamba;COCHABAMBA;COCHABAMBA
-66.28076866;-17.39657711;BFO;ATM Quillacollo;COCHABAMBA;QUILLACOLLO
-66.03876186;-17.40403735;BFO;ATM Sacaba Cochabamba;COCHABAMBA;SACABA
-66.15240441;-17.37799693;BFO;"ATM Plaza de La Recoleta ""Gran Hotel Cochabamba""";COCHABAMBA;COCHABAMBA
-66.15603123;-17.40473482;BFO;ATM La Cancha;COCHABAMBA;COCHABAMBA
-66.15865275;-17.38436627;BFO;ATM El Prado Cochabamba II;COCHABAMBA;COCHABAMBA
-63.18105556;-17.78777778;BFO;ATM Santa Cruz;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16318591;-17.7823771;BFO;ATM Virgen de Cotoca;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.25572246;-17.34328764;BFO;ATM Montero;SANTA CRUZ;MONTERO
-63.20556437;-17.78992395;BFO;ATM Mercado Abasto Santa Cruz;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.14038723;-17.64780817;BFO;ATM Aeropuerto Viru Viru, Santa Cruz;SANTA CRUZ;WARNES
-63.18225045;-17.77250713;BFO;ATM Av. Monseñor Rivero - Oficina SAFI;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.16200374;-17.76570936;BFO;ATM Mutualista Santa Cruz;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
